id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
5203,Perth Mint Gold Token,PMGT,perth-mint-gold-token,3,2020-03-11T00:00:00.000Z,['tokenized-gold'],,1157.42205,1157.42205,,1257,,,2022-05-31T15:31:00.000Z,1857.135368908884,20046.48815097,15247.2272,-0.09255662,-0.65891625,0.47325587,-2.96025225,-4.81878227,-4.57678,2149489.4258100265,0.0,2149489.43,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xaffcdd96531bcd66faed95fc61e443d08f79efef
4183,Safex Cash,SFX,safex-cash,4,2019-11-04T00:00:00.000Z,"['mineable', 'privacy']",1000000000.0,154426103.0,159426103,,1258,,,2022-05-31T15:32:00.000Z,0.013860118831210197,2656.42238356,-26.7937,-0.81104473,-2.38979892,-10.6376697,-43.35255614,-27.23326714,-50.10742714,2140364.1382207056,0.0,13860118.83,2022-05-31T15:32:00.000Z,,,,,
3634,Kambria,KAT,kambria,7,2018-12-13T00:00:00.000Z,['polygon-ecosystem'],5000000000.0,2186060822.520442,3098854699.998901,,1259,1300000000.0,1266130.6311037145,2022-05-31T15:31:00.000Z,0.0009739466393105495,35251.04193723,29.4254,-0.62471541,4.48702406,-0.27321445,-24.45597411,-57.00757267,-31.11650414,2129106.5914222402,0.0002,4869733.2,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x14da230d6726C50F759Bc1838717F8CE6373509C
10469,iMe Lab,LIME,ime-lab,14,2021-06-16T00:00:00.000Z,"['communications-social-media', 'defi', 'payments', 'wallet', 'ethereum-ecosystem', 'bnb-chain']",1000000000.0,157372549.0,1000000000,,1260,,,2022-05-31T15:32:00.000Z,0.013450190920608566,436652.59108435,17.7595,-0.32400317,-2.36249486,-10.35554951,-56.08314008,-64.097546,-53.13361603,2116690.8297128268,0.0,13450190.92,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9d0b65a76274645b29e4cc41b8f23081fa09f4a3
11245,Landshare,LAND,landshare,8,2021-08-13T00:00:00.000Z,[],10000000.0,2343379.80672592,3807834.52343355,,1261,595635.25,536364.2910277689,2022-05-31T15:31:00.000Z,0.9004911831993975,28029.58686915,-20.5932,0.6412678,-0.01455952,-9.63397066,-27.66908808,-55.02595461,-51.56194288,2110192.854844199,0.0,9004911.83,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x9d986a3f147212327dd658f712d5264a73a1fdb0
5836,Idena,IDNA,idena,7,2020-08-11T00:00:00.000Z,"['identity', 'oracles', 'sharding', 'smart-contracts', 'bnb-chain']",,60110369.61420217,85396030.68739386,,1262,,,2022-05-31T15:31:00.000Z,0.03506774870039995,165184.74659859,-17.8362,-0.1550246,4.49464598,7.6382495,-41.15653379,-64.28265318,-61.36840877,2107935.335918999,0.0,2994646.54,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x0de08c1abe5fb86dd7fd2ac90400ace305138d5b
2471,Smartlands Network,SLT,smartlands-network,5,2018-01-25T00:00:00.000Z,[],7186785.0,5100895.65,7186785.07945,,1263,,,2022-05-31T15:32:00.000Z,0.4127440560556097,0.0,0.0,-0.58670451,8.90511033,5.39848704,-23.48620821,-65.63361898,-60.87627566,2105364.3600974157,0.0002,2966302.79,2022-05-31T15:32:00.000Z,512.0,Stellar,XLM,stellar,GCKA6K5PCQ6PNF5RQBF7PQDJWRHO6UOGFMRLK3DYHDOI244V47XKQ4GP
5468,Isiklar Coin,ISIKC,isiklar-coin,3,2020-04-16T00:00:00.000Z,[],100000000.0,5295305.0,100000000,,1264,,,2022-05-31T15:31:00.000Z,0.39744571058939665,304100.74627354,5.9773,-4.93939827,-3.91995061,-4.77772414,-24.17113931,-21.39220177,-49.03646284,2104596.258512585,0.0,39744571.06,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x42726d074BBa68Ccc15200442B72Afa2D495A783
6942,Juggernaut,JGN,juggernaut,20,2020-09-08T00:00:00.000Z,"['collectibles-nfts', 'metaverse', 'bnb-chain']",150000000.0,39562500.0,150000000,,1265,,,2022-05-31T15:31:00.000Z,0.0528503517681836,498094.70999957,11.8154,0.86244365,4.89308604,-2.95096912,-42.03434723,-57.40165079,-51.07846434,2090892.0418287634,0.0,7927552.77,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x73374ea518de7addd4c2b624c0e8b113955ee041
3071,EUNO,EUNO,euno,2,2018-08-03T00:00:00.000Z,['mineable'],8000000000.0,6552578292.134582,6552578292.134582,,1266,,,2022-05-31T15:31:00.000Z,0.0003167674354668677,281.23328991,-79.4457,0.61171352,3.64892607,9.85625662,-52.43654155,-65.73607796,-62.56920344,2075643.4212953395,0.0,2534139.48,2022-05-31T15:31:00.000Z,,,,,
7438,ZeroSwap,ZEE,zeroswap,21,2020-10-18T00:00:00.000Z,"['defi', 'launchpad', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'bnb-chain']",,63429102.0,100000000,,1267,,,2022-05-31T15:31:00.000Z,0.032693696903837194,388518.37776414,-23.7914,-0.01568602,1.00741853,-6.41300307,-67.34774835,-76.76400045,-75.0567906,2073731.8356705736,0.0,3269369.69,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2eDf094dB69d6Dcd487f1B3dB9febE2eeC0dd4c5
4075,CryptoFranc,XCHF,cryptofranc,4,2019-07-02T00:00:00.000Z,"['store-of-value', 'stablecoin']",,2000000.0,2000000,,1268,,,2022-05-31T15:31:00.000Z,1.0367,15046.018642,2.1366,0.0,1.6372549,2.82682008,1.30847453,-3.56499256,-4.18227557,2073400.0,0.0002,2073400.0,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb4272071ecadd69d933adcd19ca99fe80664fc08
10700,KickToken,KICK,kicktoken,11,2021-06-29T00:00:00.000Z,['asset-management'],123823040.0,123456893.55310449,123456893.55310449,,1269,123456640.2705488,2069234.2524841311,2022-05-31T15:32:00.000Z,0.01676081778954548,581232.37386043,32.6544,0.23363377,0.37169128,1.52938434,-28.87466246,-42.18738361,-13.13796259,2069238.4977068962,0.0,2075375.41,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x824a50df33ac1b41afc52f4194e2e8356c17c3ac
14345,Botto,BOTTO,botto,4,2021-11-11T09:51:21.000Z,[],100000000.0,16281662.66809982,100000000,,1270,16900168.08,2146416.064792359,2022-05-31T15:32:00.000Z,0.12700560459706145,45470.38694095,-4.8407,-2.00837225,1.18848754,4.77245347,-50.83999985,-57.72865669,-52.68348129,2067862.4110074223,0.0,12700560.46,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba
3279,Rotharium,RTH,rotharium,3,2018-09-12T00:00:00.000Z,[],,3645272.20862486,5207470.24862486,,1271,,,2022-05-31T15:31:00.000Z,0.5635163835954793,132629.7082936,-14.3578,7.54915063,-16.10843624,-24.74386427,-26.65505577,-47.65920104,-31.43516436,2054170.6122253865,0.0002,2934494.8,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3fd8f39a962efda04956981c31ab89fab5fb8bc8
3371,MIR COIN,MIR,mir-coin,5,2018-10-02T00:00:00.000Z,"['mineable', 'pantera-capital-portfolio']",1300000000.0,780627480.525,1300000000,,1272,,,2022-05-31T15:31:00.000Z,0.002629658855069801,26602.94486059,12.4384,-13.27762903,-0.67470092,-1.84540134,-16.45615927,-15.94623919,-14.82557962,2052783.966673395,0.0002,3418556.51,2022-05-31T15:31:00.000Z,,,,,
11978,Revolve Games,RPG,revolve-games,4,2021-09-20T17:19:33.000Z,"['collectibles-nfts', 'gaming', 'metaverse', 'polkafoundry-red-kite', 'play-to-earn', 'ferrum-network']",,38115124.46349466,95000000,,1273,,,2022-05-31T15:31:00.000Z,0.0532895689032659,26822.53156205,17.3043,-0.0804687,-2.29576506,-6.19240846,-51.80501398,-64.28113879,-65.99100349,2031138.5513539545,0.0,5062509.05,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x01E0d17a533E5930A349C2BB71304F04F20AB12B
3243,Moneytoken,IMT,moneytoken,3,2018-08-30T00:00:00.000Z,[],,11369423185.668446,19155705310.11,,1274,,,2022-05-31T15:31:00.000Z,0.0001777913205293962,0.0,0.0,0.42469825,3.44162884,7.83246106,-18.94181861,72.63628226,-33.29687155,2021384.7618375274,0.0,3405718.14,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x13119e34e140097a507b07a5564bde1bc375d9e6
7795,Bird.Money,BIRD,bird-money,10,2020-11-27T00:00:00.000Z,['oracles'],140000.0,94941.98263988,140000,,1275,45449.15,967609.8484726405,2022-05-31T15:31:00.000Z,21.2899437827251,24166.42578563,-26.0159,0.10757279,3.92245623,2.29146124,-45.57210216,-62.00648965,-62.36272668,2021309.4730235077,0.0,2980592.13,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x70401dfd142a16dc7031c56e862fc88cb9537ce0
10803,RealFevr,FEVR,realfevr,6,2021-07-09T00:00:00.000Z,"['sports', 'collectibles-nfts', 'entertainment', 'polkastarter', 'bnb-chain']",16000000000.0,1630328172.3885562,16000000000,,1276,3228444444.0,3997232.835922399,2022-05-31T15:32:00.000Z,0.0012381296643809922,287413.79349475,15.7599,2.93647679,5.05283957,6.0753188,10.82587671,-34.33616953,-47.74245127,2018557.6729103196,0.0,19810074.63,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x82030cdbd9e4b7c5bb0b811a61da6360d69449cc
5600,Attila,ATT,attila,5,2020-05-18T00:00:00.000Z,[],3000000000.0,450382736.0,3000000000,,1277,,,2022-05-31T15:31:00.000Z,0.004449350182521357,2929.69218973,-31.1899,-0.0750528,1.22248346,1.85282076,-39.83680136,-58.06023354,-57.15114991,2003910.508626068,0.0,13348050.55,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x89Fb927240750c1B15d4743cd58440fc5f14A11C
4144,TrueFeedBack,TFBX,truefeedback,8,2019-09-25T00:00:00.000Z,[],5000000000.0,2357575088.0,5000000000,,1278,,,2022-05-31T15:32:00.000Z,0.0008497744428513582,293959.8797953,-2.2966,0.11165734,-3.93858221,-2.90371129,-45.47764374,-55.9958519,-63.6041394,2003407.0568854418,0.0,4248872.21,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4057db5bd9f67a566aa10e5587b1a964affc6a16
5234,Metaverse Dualchain Network Architecture,DNA,metaverse-dualchain-network-architecture,10,2020-02-15T00:00:00.000Z,[],,20143656744.0,100000000000,,1279,,,2022-05-31T15:31:00.000Z,9.928210612148744e-05,27304.10393707,55.0025,-2.48095701,5.3252728,8.65962256,-37.09956026,-52.42032587,-51.17859004,1999904.6665326243,0.0,9928210.61,2022-05-31T15:31:00.000Z,,,,,
6726,YUSRA,YUSRA,yusra,5,2020-08-27T00:00:00.000Z,[],40000000.0,40000000.0,40000000,,1280,,,2022-05-31T15:32:00.000Z,0.04996041179165511,0.0,0.0,-0.00034593,4.13763637,0.03976415,-50.04512427,32.40719662,-33.05766762,1998416.4716662045,0.0,1998416.47,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,DCveqdzoQG1h6ED28UsdHaegweRx9RMcPxLH2tzpTbCG
9859,YUMMY,YUMMY,yummy,3,2021-09-19T00:00:00.000Z,"['philanthropy', 'memes', 'bnb-chain']",1000000000000.0,367302685640.0,445577510906,,1281,447657987.0,2435.346115321625,2022-05-31T15:31:00.000Z,5.4401935987833165e-06,120398.34561554,-18.2624,0.05234287,0.34770627,-2.71187884,-32.06426194,-48.17248355,-33.39303401,1998197.7192346489,0.0,5440193.6,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xB003C68917BaB76812797d1b8056822f48E2e4fe
9693,DOGGY,DOGGY,doggy,14,2021-05-11T00:00:00.000Z,"['collectibles-nfts', 'memes', 'doggone-doggerel', 'bnb-chain']",5000000000.0,4041695232.2075,4041695232.2075,,1282,,,2022-05-31T15:31:00.000Z,0.0004937558729116833,646186.56032479,-16.5041,-0.07850357,2.58882099,-7.10826212,-53.63118171,-74.45748174,-67.28817913,1995610.7574216025,0.0,2468779.36,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x74926b3d118a63f6958922d3dc05eb9c6e6e00c6
3769,HashBX,HBX,hashsbx,2,2019-03-01T00:00:00.000Z,['bnb-chain'],1000000000.0,629280962.755261,1000000000,,1283,,,2022-05-31T15:31:00.000Z,0.0031650648158517937,0.0,0.0,0.46037346,3.55933438,20.86785222,35.73928337,12.99125398,6.90232684,1991715.0345020194,0.0,3165064.82,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x7b674129D7cE4b17D7D69c4c68A00aa429230e88
7596,SmartCredit Token,SMARTCREDIT,smartcredit-token,4,2020-11-05T00:00:00.000Z,"['asset-management', 'defi', 'lending-borowing']",,1350243.39704849,25000000,,1284,,,2022-05-31T15:31:00.000Z,1.4732855153356292,13172.1491635,263.8213,0.16735553,3.28887001,-0.22196666,-27.2384766,-33.42341009,-31.69435749,1989294.039049115,0.0,36832137.88,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x72e9d9038ce484ee986fea183f8d8df93f9ada13
7182,BillionHappiness,BHC,billionhappiness,11,2020-09-25T00:00:00.000Z,['bnb-chain'],,50000.0,50000,,1285,50000.0,1989008.9447515742,2022-05-31T15:31:00.000Z,39.78017889503148,207134.10323113,19.1241,-1.08622641,0.29645941,-4.16536554,-35.85653463,-49.27467568,-14.70801757,1989008.9447515742,0.0,1989008.94,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x6fd7c98458a943f469e1cf4ea85b173f5cd342f4
8385,Umbrella Network,UMB,umbrella-network,17,2021-02-09T00:00:00.000Z,"['defi', 'oracles', 'polkastarter', 'polygon-ecosystem', 'bounce-launchpad', 'bnb-chain']",500000000.0,74060182.46710245,498500000,,1286,,,2022-05-31T15:32:00.000Z,0.02679907027202867,341589.46663153,-64.2353,-0.6252115,3.62637925,-6.26426624,-60.46401862,-78.51052304,-78.10399095,1984744.0342951445,0.0,13399535.14,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6fc13eace26590b80cccab1ba5d51890577d83b2
2475,Garlicoin,GRLC,garlicoin,7,2018-01-27T00:00:00.000Z,"['mineable', 'memes', 'bnb-chain']",69000000.0,66518928.125,66518928.125,,1287,66519156.25,1984334.9759344906,2022-05-31T15:32:00.000Z,0.029831030454997548,6724.36448757,127.9549,0.86161587,-0.50962933,-6.06964731,-41.67046562,-55.37589831,-63.14409336,1984328.170730668,0.0,2058341.1,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x58f7345b5295e43aa454911571f13be186655be9
11251,Dexlab,DXL,dexlab,5,2021-08-13T00:00:00.000Z,['solana-ecosystem'],1000000000.0,52526785.59,1000000000,,1288,,,2022-05-31T15:31:00.000Z,0.03776320453190266,67341.74158775,-14.413,-5.50150411,2.96411097,-23.62639706,-80.12245535,-79.55884266,-76.65753444,1983579.7476385676,0.0,37763204.53,2022-05-31T15:31:00.000Z,5426.0,Solana,SOL,solana,GsNzxJfFn6zQdJGeYsupJWzUAm57Ba7335mfhWvFiE9Z
8309,ARMOR,ARMOR,armor,22,2021-01-24T00:00:00.000Z,"['defi', 'insurance']",1000000000.0,175417558.91219607,1000000000,,1289,71701072.0,805017.940690128,2022-05-31T15:32:00.000Z,0.011227418478347548,40118.81216114,-9.0384,0.179753,3.45962048,-1.09054517,-42.41392842,-71.97927075,-52.9012515,1969486.34235741,0.0,11227418.48,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1337def16f9b486faed0293eb623dc8395dfe46a
1881,DeepOnion,ONION,deeponion,7,2017-08-12T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x13', 'marketplace', 'medium-of-exchange', 'privacy', 'payments', 'staking']",25000000.0,22687696.51341071,22687696.51341071,,1290,,,2022-05-31T15:31:00.000Z,0.08687907532695129,1134.67969172,-24.6043,0.45758711,3.15032092,8.32101602,-23.63869805,-58.63142018,-34.6670273,1971086.094383619,0.0002,2171976.88,2022-05-31T15:31:00.000Z,,,,,
11512,Kalao,KLO,kalao,9,2021-08-31T08:12:51.000Z,"['vr-ar', 'collectibles-nfts', 'avalanche-ecosystem', 'metaverse']",500000000.0,43400901.0,500000000,,1291,18842925.0,852668.5998786354,2022-05-31T15:31:00.000Z,0.04525139275768679,326022.9630039,-8.5988,-0.44927504,-2.37991266,-6.20682988,-44.36620286,-66.81083333,-74.84004411,1963951.2171884812,0.0,22625696.38,2022-05-31T15:31:00.000Z,5805.0,Avalanche,AVAX,avalanche,0xb27c8941a7Df8958A1778c0259f76D1F8B711C35
4309,Cryptocean,CRON,cryptocean,3,2019-09-02T00:00:00.000Z,[],100000000.0,8199052.11929778,19121150.61929778,,1292,,,2022-05-31T15:32:00.000Z,0.23780665310999152,37087.45500644,2.2592,-0.67686854,4.67139639,3.86814732,-31.67717356,-74.59053285,-75.57215249,1949789.143164588,0.0,23780665.31,2022-05-31T15:32:00.000Z,,,,,
7805,Muse,MUSE,muse,7,2020-11-29T00:00:00.000Z,['collectibles-nfts'],,508554.0,508554,,1293,,,2022-05-31T15:31:00.000Z,3.8331139274653645,37991.04436872,16.0664,2.21879478,12.16511404,-11.25267836,-62.40521608,-84.99427146,-82.35383177,1949345.420268221,0.0,1949345.42,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81
11074,1-UP Platform,1-UP,1-up,1,2021-07-28T00:00:00.000Z,[],65000000.0,57170994.0,61170994,,1294,57170994.0,1945988.4793197878,2022-05-31T15:31:00.000Z,0.03403803822826288,50522.85896203,250.2644,0.1554674,18.22367342,5.64643598,-44.46185473,-66.4072925,-63.32624849,1945988.4793197878,0.0,2212472.48,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xC86817249634ac209bc73fCa1712bBd75E37407d
9854,Tiger King Coin,TKING,tiger-king-coin,15,2021-05-17T00:00:00.000Z,['defi'],,645999263730.6914,900000000000,,1295,900000000000.0,2703732.8091761796,2022-05-31T15:31:00.000Z,3.004147565751311e-06,13357.58292554,-29.2695,0.85105233,3.15623563,4.40008497,-43.66898438,-43.64809892,-38.59476497,1940677.1156136957,0.0,2703732.81,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x24e89bdf2f65326b94e36978a7edeac63623dafa
4397,PEPS Coin,PEPS,peps-coin,5,2020-05-08T00:00:00.000Z,[],74000000.0,61549272.00508367,62219145.68866434,,1296,,,2022-05-31T15:32:00.000Z,0.03144313881691808,434.15356677,-55.5681,0.25873633,3.15045469,23.41797546,-9.25835648,-30.61991679,-15.66989977,1935302.3037360955,0.0,2326792.27,2022-05-31T15:32:00.000Z,,,,,
3082,VINchain,VIN,vinchain,2,2018-08-06T00:00:00.000Z,[],840108901.0,590108901.0,840108901,,1297,,,2022-05-31T15:31:00.000Z,0.0032812550166483457,187898.31140134,4.8095,0.78349203,2.6874778,4.50797017,-25.05158921,-48.38479677,-43.59882739,1936297.791775092,0.0001,2756611.55,2022-05-31T15:31:00.000Z,,,,,
4752,CUTcoin,CUT,cutcoin,3,2019-11-19T00:00:00.000Z,[],200000000.0,160874465.966,164874465.966,,1298,,,2022-05-31T15:32:00.000Z,0.012017320374959815,94.63543799,-63.6406,0.25873933,51.213857,-42.60129318,-50.18488363,-78.99854432,-81.94433457,1933279.997663991,0.0,2403464.07,2022-05-31T15:32:00.000Z,,,,,
1834,Pillar,PLR,pillar,12,2017-07-24T00:00:00.000Z,"['defi', 'dao', 'wallet', 'governance']",800000000.0,259348201.0,800000000,,1299,,,2022-05-31T15:31:00.000Z,0.00740884085914216,47325.8150343,-4.1163,0.25007408,2.8528862,3.18855261,-32.10286058,-44.36988815,-44.55882777,1921469.5483138135,0.0001,5927072.69,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe3818504c1b32bf1557b16c238b2e01fd3149c17
1905,TFL.io,TFL,trueflip,3,2017-08-23T00:00:00.000Z,['gambling'],8924667.0,6247267.0,8924667,,1300,8924667.0,2716869.2937826514,2022-05-31T15:31:00.000Z,0.30442248363806196,0.0,0.0,3.36210477,2.70012718,9.96857737,-50.10193356,-67.41658491,-37.42664969,1901808.5360901044,0.0001,2716869.29,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa7f976c360ebbed4465c2855684d1aae5271efa9
2642,CyberVein,CVT,cybervein,13,2018-04-17T00:00:00.000Z,[],2147483648.0,1060404495.64999,2147483648,,1301,,,2022-05-31T15:32:00.000Z,0.001792302390363351,505480.079657,941.7166,-3.99899487,4.8136397,-5.0894141,-46.96824052,-58.22031492,-62.18711646,1900565.5123055207,0.0001,3848940.08,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbe428c3867f05dea2a89fc76a102b544eac7f772
6638,UniLayer,LAYER,unilayer,17,2020-08-19T00:00:00.000Z,"['collectibles-nfts', 'decentralized-exchange', 'defi']",40000000.0,25530321.0,40000000,,1302,,,2022-05-31T15:32:00.000Z,0.07398655401782478,579554.81881311,4.21,0.16476088,3.0150691,-3.86647234,-45.19037386,-70.05529566,-61.12990054,1888900.4737589064,0.0,2959462.16,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0fF6ffcFDa92c53F615a4A75D982f399C989366b
2766,Cryptaur,CPT,cryptaur,2,2018-06-05T00:00:00.000Z,[],,13485673470.554075,27662180148.278465,,1303,,,2022-05-31T15:32:00.000Z,0.00014014818745538725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64913077,1889992.6935133552,0.0001,3876804.41,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x88d50B466BE55222019D71F9E8fAe17f5f45FCA1
12816,ownix,ONX,ownix,4,2021-10-17T18:38:48.000Z,[],1000000000.0,3300000.0,1000000000,,1304,,,2022-05-31T15:32:00.000Z,0.5708526937659703,0.0,0.0,0.0444004,1.21111428,-7.82095486,0.27726399,-35.05653192,-38.04295664,1883813.889427702,0.0,570852693.77,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xcf78c7dd70d6f30f6e3609e905e78305da98c863
5835,Decentr,DEC,decentr,15,2020-07-13T00:00:00.000Z,"['cosmos-ecosystem', 'defi']",,104268533.45027654,1000000000,,1305,61500000.0,1110250.4827061575,2022-05-31T15:31:00.000Z,0.018052853377335896,130415.13678227,-2.1304,1.42312753,9.76224877,4.1248345,-31.03364361,-62.79436572,-66.35134558,1882344.5462476856,0.0,18052853.38,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x30f271c9e86d2b7d00a6376cd96a1cfbd5f0b9b3
8896,Unslashed Finance,USF,unslashed-finance,2,2021-03-20T00:00:00.000Z,['insurance'],86000000.0,21098293.7853403,86000000,,1306,,,2022-05-31T15:32:00.000Z,0.08894732245363683,12011.28180125,38.0499,-0.33629102,2.18456789,-4.1599676,-50.83708505,-64.97099093,-58.85434796,1876636.7405462258,0.0,7649469.73,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe0e05c43c097b0982db6c9d626c4eb9e95c3b9ce
1654,BitCore,BTX,bitcore,5,2017-04-27T00:00:00.000Z,"['mineable', 'masternodes']",21000000.0,18116535.73145418,18617494.848048,,1307,,,2022-05-31T15:31:00.000Z,0.10354682033636253,192959.48486664,-2.4108,-2.3512439,-1.88435744,-9.39141612,-13.19604049,16.05313049,24.44088111,1875909.6705021781,0.0,2174483.23,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x000000089fb24237dA101020Ff8e2AfD14624687
5475,GHOSTPRISM,GHOST,ghostprism,4,2020-04-17T00:00:00.000Z,[],175000000.0,5397347.02862626,5397347.02862626,,1308,,,2022-05-31T15:31:00.000Z,0.34752411678052697,0.0,0.0,0.46037346,3.61203169,8.781067,-17.31964571,-6.47190969,-1.87057529,1875708.2590813427,0.0,60816720.44,2022-05-31T15:31:00.000Z,,,,,
8695,BlockWallet,BLANK,blank-wallet,9,2021-03-04T00:00:00.000Z,"['privacy', 'polkastarter']",125000000.0,19394814.0,124999999.99998416,,1309,39052251.0,3754802.3875265564,2022-05-31T15:32:00.000Z,0.09614816793855382,86657.21388764,-42.1612,0.09768318,2.52146559,-1.22769779,-52.41897051,-72.50689051,-82.47527995,1864775.8336090147,0.0,12018520.99,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x41a3dba3d677e573636ba691a70ff2d606c29666
1299,PUTinCoin,PUT,putincoin,4,2016-07-07T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'scrypt']",90000000000.0,1188750832.44736,20109156990,,1310,,,2022-05-31T15:31:00.000Z,0.001550881759767379,221.14051632,-87.5943,0.46037346,1.23476689,12.34582817,3.67195941,153.88542558,-30.09614869,1843611.9829508986,0.0,139579358.38,2022-05-31T15:31:00.000Z,,,,,
2474,Matrix AI Network,MAN,matrix-ai-network,10,2018-01-27T00:00:00.000Z,"['mineable', 'platform', 'ai-big-data', 'collectibles-nfts', 'gaming', 'metaverse', 'bnb-chain']",1000000000.0,214302041.859023,647450055.959024,,1311,,,2022-05-31T15:32:00.000Z,0.008579521436488102,72772.0659256,-5.8577,0.6778551,-0.43497845,1.73394206,-38.33969327,-63.31126298,-59.16322625,1838608.9620126584,0.0001,8579521.44,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x772aD4f727aD96eAcab5c5c255576813B680C1D1
8143,Nord Finance,NORD,nord-finance,13,2020-12-30T00:00:00.000Z,"['polkastarter', 'exnetwork-capital-portfolio', 'polygon-ecosystem']",10000000.0,5762582.38681443,9800000,,1312,,,2022-05-31T15:31:00.000Z,0.3188192156203612,350167.9857929,5.2856,-2.88237281,1.62985919,-8.007728,-51.74193142,-76.15772871,-72.09271734,1837221.9965118854,0.0,3188192.16,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6e9730ecffbed43fd876a264c982e254ef05a0de
